TARGET_B,ID,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,LOG_GiftAvg36,LOG_GiftAvgAll,LOG_GiftAvgLast,LOG_GiftCnt36,LOG_GiftCntAll,LOG_GiftCntCard36,LOG_GiftCntCardAll,REP_StatusCat96NK,IMP_DemAge,IMP_LOG_GiftAvgCard36,IMP_REP_DemMedIncome,M_DemAge,M_LOG_GiftAvgCard36,M_REP_DemMedIncome
1,95450,20,32,12,26,25,6,13,11,1,41,F,H,"37,700",35,2.413231613,2.413231613,2.302585093,1.945910149,1.945910149,1.386294361,1.386294361,A,45,2.564949358,44777,0,0,0
1,95467,19,92,15,36,73,7,18,28,1,44,F,H,"76,500",26,1.928618652,1.937301775,1.945910149,2.197224577,3.496507562,1.945910149,2.772588722,A,72,2.014903021,65091,0,0,0
1,5172,5,130,23,41,99,6,14,31,1,53,M,H,"29,100",42,2.833213344,2.451866796,2.397895273,1.098612289,2.944438979,0.693147181,2.48490665,A,36,2.890371758,39562,0,0,0
1,95525,18,44,14,33,37,6,6,15,0,46,M,U,"60,600",34,3.258096538,3.650658241,3.258096538,0.693147181,1.098612289,0,0.693147181,A,59.26291209,2.585531718,61929,1,1,0
0,95526,16,69,13,25,38,5,10,13,0,44,F,H,"70,700",33,2.602689685,2.104134154,2.397895273,1.098612289,1.791759469,0.693147181,1.386294361,A,81,2.397895273,61929,0,0,0
1,95563,17,126,12,29,63,5,12,26,1,16,M,H,"57,600",33,1.558144618,1.415853163,1.791759469,1.609437912,2.890371758,1.098612289,2.302585093,A,64,1.609437912,37320,0,0,0
0,95604,18,113,14,36,69,6,6,30,1,27,M,U,"43,500",35,3.258096538,2.800325477,3.258096538,0.693147181,2.48490665,0,1.945910149,A,59.26291209,2.585531718,45463,1,1,0
0,95584,21,28,14,27,26,6,13,11,1,27,F,U,"44,100",11,2.662355242,2.602689685,3.044522438,1.386294361,1.609437912,1.386294361,1.386294361,A,59.26291209,2.662355242,53570.85049,1,0,1
0,95590,17,65,14,25,36,6,10,13,0,16,M,H,"82,400",26,2.302585093,2.054123734,2.397895273,1.386294361,1.791759469,0.693147181,1.386294361,A,81,2.397895273,45463,0,0,0
1,95582,24,29,10,23,22,4,10,9,0,26,F,U,"60,700",36,2.772588722,2.772588722,2.772588722,1.098612289,1.098612289,1.098612289,1.098612289,A,59.26291209,2.772588722,53570.85049,1,0,1
1,95654,17,76,14,32,48,6,6,18,0,17,M,H,"67,700",24,2.833213344,2.457021446,3.044522438,1.098612289,1.945910149,0,1.098612289,A,64,2.585531718,59774,0,1,0
0,95655,18,76,14,36,62,6,17,25,1,23,F,U,"74,200",38,2.351375257,2.310553263,2.48490665,1.609437912,2.63905733,1.386294361,1.945910149,A,7,2.48490665,53570.85049,0,0,1
0,95665,21,127,12,30,66,4,12,28,1,12,M,U,"94,700",16,2.564949358,2.05284086,2.564949358,0.693147181,2.708050201,0.693147181,2.397895273,A,83,2.564949358,59774,0,0,0
1,95701,21,130,11,32,83,5,16,33,1,17,M,U,"106,300",24,2.397895273,2.237513096,2.397895273,1.791759469,3.784189634,1.609437912,3.17805383,A,53,2.397895273,55033,0,0,0
1,95727,15,69,16,36,56,6,16,21,0,21,U,H,"36,400",43,2.93385687,2.806990149,2.995732274,1.791759469,2.302585093,1.098612289,1.386294361,A,45,2.970414466,49558,0,0,0
1,95728,25,87,13,35,64,6,17,25,1,18,F,H,"68,700",33,3.258096538,2.626840146,3.258096538,1.098612289,2.564949358,0.693147181,1.791759469,A,69,3.258096538,49558,0,0,0
0,95762,18,38,13,34,33,6,16,15,0,28,F,H,"86,500",32,2.351375257,2.215937286,2.48490665,1.609437912,1.945910149,0.693147181,1.098612289,A,59,1.791759469,79452,0,0,0
1,95831,15,17,11,16,14,4,6,5,0,48,M,U,"30,100",27,2.772588722,2.442347035,1.945910149,0.693147181,1.098612289,0.693147181,0.693147181,N,70,2.772588722,44698,0,0,0
1,96000,25,130,9,28,72,4,4,28,1,31,M,H,"35,900",22,2.140066164,1.521698998,2.397895273,1.098612289,3.218875825,0,2.564949358,A,83,2.585531718,41240,0,1,0
1,96003,17,98,9,25,47,5,12,18,1,46,F,H,"45,000",35,2.079441542,1.757857918,1.791759469,1.386294361,2.397895273,1.386294361,1.609437912,A,75,2.079441542,44375,0,0,0
1,96031,26,64,7,22,41,4,12,15,1,45,M,H,"44,000",29,2.397895273,1.945910149,2.772588722,1.098612289,2.079441542,0.693147181,1.386294361,A,61,1.791759469,51181,0,0,0
0,96040,17,130,11,28,72,6,16,32,1,51,M,H,"47,300",40,1.909542505,1.704748092,1.945910149,2.197224577,3.496507562,1.945910149,2.995732274,A,17,1.871802177,53010,0,0,0
1,96047,17,67,13,34,58,6,16,23,1,36,M,U,"47,200",30,2.803360381,2.722610352,2.772588722,1.609437912,2.302585093,1.098612289,1.609437912,A,41,2.772588722,48554,0,0,0
1,96080,16,119,10,27,62,4,11,26,1,36,F,U,"56,800",37,1.89761986,1.490654376,1.386294361,1.386294361,2.944438979,1.386294361,2.564949358,A,77,1.89761986,47942,0,0,0
0,96156,16,16,11,16,14,5,7,6,0,45,F,H,"43,200",29,3.17805383,3.17805383,3.17805383,0.693147181,0.693147181,0.693147181,0.693147181,N,72,3.17805383,49292,0,0,0
0,190679,18,77,13,33,57,6,15,22,0,49,F,U,"36,100",29,2.48490665,2.320425011,2.564949358,1.098612289,2.48490665,0.693147181,1.609437912,A,67,2.397895273,45250,0,0,0
0,96253,16,101,13,34,66,6,17,28,0,36,M,H,"28,300",36,3.258096538,2.852439104,3.258096538,0.693147181,2.302585093,0.693147181,1.609437912,A,75,3.258096538,37883,0,0,0
0,96273,18,41,13,35,36,6,17,16,0,31,M,U,"44,400",15,2.615203651,2.58021683,2.772588722,1.386294361,1.791759469,0.693147181,1.098612289,A,59.26291209,2.397895273,53570.85049,1,0,1
0,96417,19,100,13,31,60,6,14,24,1,40,F,H,"64,600",30,2.833213344,2.3580198,3.044522438,1.098612289,2.079441542,0.693147181,1.609437912,A,51,2.564949358,67560,0,0,0
1,96426,15,123,13,30,71,6,15,30,1,40,M,U,"72,000",30,2.48490665,2.188295947,2.397895273,1.791759469,2.63905733,1.609437912,2.302585093,A,39,2.505525937,65846,0,0,0
1,96448,16,122,9,20,44,4,8,17,0,35,F,U,"76,000",39,2.251291799,2.068127782,2.397895273,1.609437912,2.48490665,0.693147181,1.791759469,A,76,2.397895273,63159,0,0,0
0,4194,18,130,20,42,93,7,18,37,0,40,F,H,"56,900",31,5.017279837,4.719480532,5.017279837,1.098612289,2.302585093,0.693147181,2.079441542,A,73,5.017279837,58514,0,0,0
1,96548,18,38,12,29,30,6,13,12,0,30,F,H,"29,000",37,2.037316615,2.079441542,2.397895273,1.386294361,1.791759469,1.098612289,1.386294361,A,65,2.014903021,35263,0,0,0
0,96589,15,112,13,32,63,6,6,25,0,25,F,H,"48,700",26,3.258096538,3.056356895,3.258096538,1.098612289,2.197224577,0,1.098612289,A,76,2.585531718,42757,0,1,0
0,96644,16,50,14,29,36,6,13,15,0,21,M,H,"42,900",36,2.970414466,2.821378886,3.044522438,1.609437912,1.791759469,1.098612289,1.386294361,A,55,2.890371758,52294,0,0,0
1,185149,4,113,14,32,77,5,13,28,1,41,M,H,"39,600",44,2.397895273,2.266957915,0,0.693147181,2.890371758,0.693147181,2.48490665,A,76,2.397895273,52294,0,0,0
0,96690,25,113,13,34,75,6,17,30,1,15,M,H,"72,200",35,3.121042465,2.887032857,3.044522438,1.386294361,2.833213344,1.386294361,2.397895273,A,79,3.121042465,60977,0,0,0
1,96679,15,64,14,36,52,6,17,21,1,11,M,H,"87,000",30,1.903598951,2.005525859,1.791759469,2.079441542,2.708050201,1.386294361,1.791759469,A,47,1.791759469,60977,0,0,0
1,96763,19,105,13,35,75,6,17,30,1,27,F,H,"42,700",41,2.847812144,2.463853241,3.044522438,1.609437912,2.833213344,1.386294361,2.63905733,A,79,2.772588722,48940,0,0,0
0,96773,17,17,10,15,14,4,6,5,0,22,M,H,"87,900",28,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,N,56,3.044522438,78594,0,0,0
0,96827,17,129,16,34,89,7,18,36,1,49,M,U,"40,100",28,1.754403683,1.572773928,2.079441542,2.302585093,3.526360525,2.079441542,3.295836866,N,82,1.742219024,54688,0,0,0
0,96851,24,129,9,25,62,4,11,27,1,44,F,U,"65,800",29,2.397895273,2.386006701,2.397895273,1.098612289,2.772588722,1.098612289,2.397895273,A,59.26291209,2.397895273,53570.85049,1,0,1
1,96960,18,122,14,35,75,6,16,31,1,49,M,H,"92,700",28,2.772588722,2.034705648,2.772588722,1.386294361,2.890371758,0.693147181,2.397895273,A,57,3.044522438,44755,0,0,0
0,97063,25,40,4,15,19,2,7,8,0,41,F,U,"47,300",43,3.044522438,2.847812144,3.044522438,0.693147181,1.609437912,0.693147181,1.609437912,A,45,3.044522438,52465,0,0,0
1,3109,4,129,39,56,110,9,9,35,1,22,M,H,"100,200",23,3.258096538,3.103240481,3.258096538,0.693147181,3.63758616,0,2.48490665,A,63,2.585531718,42375,0,1,0
1,97055,26,76,10,28,46,5,5,19,0,49,F,H,"41,200",40,2.833213344,2.335052283,2.833213344,0.693147181,1.945910149,0,0.693147181,A,67,2.585531718,52188,0,1,0
0,97185,18,128,8,25,57,4,13,24,1,41,F,U,"52,400",39,1.916922612,1.81319475,2.079441542,1.791759469,3.218875825,1.098612289,2.63905733,A,59.26291209,1.791759469,37990,1,0,0
0,164330,17,68,13,29,51,6,16,22,1,17,M,U,"56,300",31,2.813610697,2.626116818,2.833213344,1.945910149,2.890371758,1.609437912,2.48490665,A,59.26291209,2.788092909,53570.85049,1,0,1
0,97153,17,69,11,27,49,5,12,18,1,40,M,H,"57,200",59,2.079441542,1.742219024,2.079441542,1.386294361,2.708050201,1.098612289,1.945910149,A,74,2.140066164,43728,0,0,0
1,97210,24,67,8,28,49,4,15,21,1,38,F,H,"51,800",22,3.33220451,3.312001803,3.33220451,1.386294361,2.302585093,1.386294361,1.791759469,A,37,3.33220451,47500,0,0,0
1,97221,15,67,12,29,46,5,5,18,1,49,F,U,"41,800",39,3.044522438,2.48490665,3.258096538,1.098612289,1.945910149,0,1.098612289,A,66,2.585531718,46477,0,1,0
1,97315,17,57,13,34,46,6,17,20,0,30,M,H,"87,500",30,2.341805806,2.151762203,2.48490665,1.791759469,2.397895273,1.098612289,1.609437912,A,69,2.302585093,41148,0,0,0
0,97357,21,55,12,31,42,6,15,16,0,45,U,H,"40,600",35,2.890371758,2.48490665,2.890371758,0.693147181,1.609437912,0.693147181,1.386294361,A,59.26291209,2.890371758,40739,1,0,0
0,97700,18,53,12,31,39,6,16,17,1,27,M,U,"71,300",36,1.435084525,1.415853163,1.791759469,2.397895273,2.890371758,2.079441542,2.397895273,A,32,1.386294361,53570.85049,0,0,1
1,97424,18,129,10,31,81,5,16,33,1,53,M,U,"41,300",37,1.673351238,1.766441661,1.386294361,1.945910149,3.526360525,1.386294361,3.044522438,A,59.26291209,1.541159072,39375,1,0,0
0,191155,20,20,11,18,15,5,5,7,0,45,M,U,"45,500",25,3.258096538,3.258096538,3.258096538,0.693147181,0.693147181,0,0,N,59.26291209,2.585531718,53570.85049,1,1,1
1,97596,26,39,10,28,28,4,13,13,1,30,F,U,"35,000",36,2.602689685,2.397895273,2.772588722,1.098612289,1.386294361,0.693147181,1.098612289,A,39,2.397895273,40508,0,0,0
1,250,17,87,23,43,94,11,22,39,1,20,F,U,"46,900",46,2.629006994,2.474856314,2.564949358,2.079441542,3.218875825,1.609437912,2.397895273,A,87,2.602689685,47256,0,0,0
1,13655,5,76,29,47,76,8,17,24,1,24,F,U,"86,700",33,2.772588722,2.653945942,3.044522438,1.098612289,2.708050201,0.693147181,1.945910149,A,63,3.044522438,54684,0,0,0
1,97689,18,29,12,25,24,6,13,11,1,40,M,H,"82,100",32,2.397895273,2.397895273,2.397895273,1.386294361,1.609437912,1.386294361,1.386294361,A,61,2.397895273,54684,0,0,0
0,97705,23,87,10,30,62,4,13,23,1,24,F,U,"96,200",35,2.397895273,2.26902831,2.397895273,1.386294361,2.944438979,1.098612289,2.079441542,A,7,2.397895273,49907,0,0,0
1,97736,20,65,10,21,33,4,4,11,0,28,M,U,"57,000",25,2.772588722,2.197224577,2.772588722,0.693147181,1.609437912,0,0.693147181,A,44,2.585531718,49907,0,1,0
1,97774,18,53,12,34,43,6,17,20,1,36,F,H,"47,000",41,3.360375387,2.938632682,3.36729583,1.791759469,2.302585093,0.693147181,1.609437912,A,45,3.258096538,43731,0,0,0
0,97804,18,78,12,29,51,5,5,20,0,34,M,U,"72,600",45,2.890371758,2.667228207,2.944438979,1.098612289,1.791759469,0,1.386294361,A,79,2.585531718,53570.85049,0,1,1
0,97828,19,97,14,33,51,6,6,20,0,44,F,H,"85,400",24,2.917770732,2.564949358,3.044522438,1.098612289,1.945910149,0,0,A,43,2.585531718,71191,0,1,0
0,97837,16,29,14,27,25,6,12,10,1,30,F,H,"32,700",27,2.525728644,2.433613355,2.397895273,1.609437912,1.791759469,1.386294361,1.386294361,A,67,2.26902831,48438,0,0,0
0,97838,22,29,12,26,24,6,13,11,0,43,F,U,"46,700",31,2.662355242,2.662355242,2.397895273,1.386294361,1.386294361,1.386294361,1.386294361,A,59.26291209,2.662355242,43750,1,0,0
0,97921,19,130,13,35,69,6,17,32,1,30,F,H,"57,500",36,2.833213344,2.3896798,2.772588722,1.098612289,2.48490665,1.098612289,2.397895273,A,84,2.833213344,66505,0,0,0
0,97916,18,53,13,33,46,6,16,19,1,46,M,H,"58,800",42,3.234749174,3.068052935,3.526360525,1.791759469,2.197224577,1.386294361,1.609437912,A,26,3.205587931,66505,0,0,0
0,97941,18,53,8,28,36,4,13,14,0,49,F,H,"61,400",30,2.833213344,2.549445171,3.044522438,1.098612289,1.791759469,0.693147181,1.098612289,A,37,3.044522438,53929,0,0,0
1,98033,17,56,12,29,38,6,13,15,0,53,F,U,"15,200",31,3.044522438,2.751748056,3.044522438,0.693147181,1.386294361,0.693147181,0.693147181,A,78,3.044522438,40402,0,0,0
0,98046,20,20,10,17,15,4,4,6,0,45,M,U,"26,600",33,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0,0,N,57,2.585531718,42500,0,1,0
1,98085,17,80,8,27,55,4,15,23,0,48,M,U,"46,400",29,2.397895273,2.415913778,2.397895273,1.609437912,2.397895273,1.609437912,2.079441542,A,59.26291209,2.397895273,53570.85049,1,0,1
1,8195,19,67,13,34,61,6,17,24,1,53,M,U,"35,400",30,2.037316615,2.16676537,1.791759469,1.945910149,2.772588722,1.609437912,2.079441542,A,58,2.140066164,53570.85049,0,0,1
0,98165,16,105,11,23,51,4,9,20,1,45,F,H,"36,200",33,2.48490665,2.197224577,2.772588722,1.098612289,2.079441542,0.693147181,1.945910149,A,71,2.079441542,38477,0,0,0
0,97227,15,125,12,32,81,5,5,32,1,43,M,H,"36,200",30,2.772588722,3.091042453,2.772588722,0.693147181,3.218875825,0,2.63905733,A,73,2.585531718,38477,0,1,0
1,98220,19,41,11,28,31,5,12,12,0,53,M,H,"33,100",36,2.48490665,2.140066164,1.386294361,1.098612289,1.609437912,0.693147181,1.098612289,A,61,2.772588722,35861,0,0,0
1,98221,18,69,6,15,29,3,3,10,0,53,U,U,"33,100",36,2.602689685,2.397895273,2.772588722,1.098612289,1.791759469,0,1.386294361,A,59.26291209,2.585531718,53570.85049,1,1,1
0,98225,17,17,10,15,13,4,6,5,0,41,F,H,"30,700",58,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,47,2.772588722,41608,0,0,0
1,98249,18,26,12,25,21,6,12,10,1,49,F,U,"60,900",23,2.037316615,2.037316615,2.397895273,1.386294361,1.386294361,1.386294361,1.386294361,N,59.26291209,2.037316615,55144,1,0,0
0,98260,17,123,13,32,66,6,15,31,1,51,M,U,"34,800",28,2.63905733,2.178155015,2.708050201,1.386294361,2.564949358,1.098612289,1.945910149,A,59.26291209,2.564949358,39940,1,0,0
1,98275,21,88,15,36,58,8,18,25,1,43,U,H,"28,400",29,2.719319793,2.309560707,2.302585093,1.945910149,2.708050201,1.945910149,2.48490665,A,59.26291209,2.719319793,35469,1,0,0
1,220,5,87,25,41,79,9,16,29,1,30,M,H,"55,000",49,1.965712776,1.87946505,2.079441542,2.079441542,3.135494216,1.609437912,2.48490665,A,45,1.945910149,43927,0,0,0
1,98335,21,105,13,30,63,6,15,27,1,27,F,H,"38,500",36,3.044522438,2.645465326,3.091042453,1.098612289,2.48490665,1.098612289,2.302585093,A,57,3.044522438,43927,0,0,0
1,98374,23,125,13,33,72,6,15,30,1,28,F,H,"37,600",43,2.341805806,1.976854953,2.397895273,1.791759469,3.17805383,1.386294361,2.48490665,A,77,2.302585093,41155,0,0,0
0,98382,18,126,12,32,63,6,17,29,1,30,F,H,"23,500",40,1.925707442,1.568615918,2.079441542,2.079441542,3.044522438,1.609437912,2.564949358,A,87,1.945910149,41155,0,0,0
0,98394,18,32,11,24,25,5,11,9,0,43,M,H,"39,600",31,2.079441542,1.916922612,1.791759469,1.386294361,1.791759469,0.693147181,0.693147181,A,59.26291209,1.945910149,40956,1,0,0
0,98426,24,125,9,29,73,4,13,31,1,49,M,H,"44,000",32,2.397895273,2.140066164,1.791759469,1.386294361,3.135494216,0.693147181,2.48490665,A,55,1.791759469,51596,0,0,0
1,98437,15,116,13,31,66,6,6,28,1,43,F,H,"44,300",38,2.251291799,1.906575144,2.197224577,1.609437912,2.48490665,0,1.945910149,A,77,2.585531718,53750,0,1,0
0,98443,24,123,10,27,76,5,13,31,1,39,M,H,"60,400",30,2.708050201,2.302585093,2.708050201,1.098612289,2.944438979,0.693147181,2.564949358,A,46,2.708050201,56442,0,0,0
0,98447,16,88,12,30,48,5,13,19,0,35,F,U,"83,900",33,2.961658293,2.607861474,3.465735903,1.386294361,2.079441542,1.098612289,1.609437912,A,72,2.564949358,53570.85049,0,0,1
1,98536,21,126,12,34,67,6,17,31,1,49,M,U,"41,400",31,2.662355242,2.525728644,2.772588722,1.386294361,2.397895273,1.098612289,2.079441542,A,59.26291209,2.602689685,39750,1,0,0
0,12022,16,80,30,50,95,6,17,29,1,37,F,U,"44,200",36,2.63905733,2.720637317,1.791759469,1.791759469,2.833213344,1.791759469,2.079441542,A,86,2.63905733,46272,0,0,0
0,1431,15,52,23,44,69,9,19,27,1,49,M,H,"41,200",33,2.431857429,2.190535589,2.995732274,2.197224577,2.890371758,1.386294361,1.791759469,A,76,2.539236994,42813,0,0,0
1,98672,17,86,12,33,66,5,15,24,1,30,M,H,"47,000",37,1.722766598,1.648658626,1.791759469,1.791759469,3.044522438,1.386294361,2.397895273,A,32,1.673351238,41594,0,0,0
0,97359,18,129,13,32,81,5,13,30,1,45,F,H,"59,100",44,2.397895273,2.063058062,2.48490665,1.098612289,3.433987205,0.693147181,2.890371758,A,59.26291209,2.302585093,38770,1,0,0
1,6695,15,127,14,35,86,5,15,34,1,27,M,H,"47,100",43,1.965712776,1.894616855,2.197224577,2.079441542,3.555348062,1.386294361,2.890371758,A,31,2.037316615,38770,0,0,0
1,98731,20,20,8,15,13,3,6,5,0,24,F,H,"146,200",31,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,39,2.772588722,59396,0,0,0
1,98793,19,49,12,32,41,6,15,16,1,49,M,H,"33,200",28,2.240709689,2.212660386,2.397895273,1.791759469,2.079441542,1.386294361,1.791759469,A,69,2.233235015,40389,0,0,0
0,137017,17,78,8,22,38,4,4,14,0,53,F,H,"43,800",62,2.602689685,2.427454075,2.772588722,1.098612289,1.945910149,0,1.098612289,A,83,2.585531718,40389,0,1,0
0,98873,18,93,13,35,66,6,6,27,1,48,M,U,"36,100",33,4.33073334,3.891820298,3.258096538,0.693147181,2.397895273,0,1.945910149,A,56,2.585531718,40224,0,1,0
0,98876,16,126,11,29,64,4,4,26,1,53,F,U,"30,100",28,2.302585093,1.925707442,2.397895273,1.098612289,2.708050201,0,2.079441542,A,82,2.585531718,37083,0,1,0
1,10554,16,86,13,31,63,5,5,20,1,53,M,H,"31,400",31,2.917770732,2.662355242,3.044522438,1.098612289,1.945910149,0,0.693147181,A,59.26291209,2.585531718,36529,1,1,0
1,98901,19,27,11,25,21,5,5,10,0,53,F,H,"29,100",32,2.602689685,2.602689685,2.772588722,1.098612289,1.098612289,0,0,A,71,2.585531718,39231,0,1,0
0,98964,18,127,11,30,68,4,4,28,1,43,F,U,"38,000",28,2.397895273,2.100468909,2.397895273,1.098612289,2.772588722,0,2.302585093,A,27,2.585531718,53570.85049,0,1,1
0,98991,17,105,9,24,53,4,11,21,1,43,F,U,"39,100",32,2.602689685,2.224623552,2.564949358,1.609437912,2.564949358,1.386294361,2.197224577,A,83,2.615203651,44063,0,0,0
0,99003,18,45,13,32,37,6,6,15,0,43,M,U,"34,900",33,3.931825633,3.931825633,3.931825633,0.693147181,1.098612289,0,0.693147181,A,57,2.585531718,40417,0,1,0
0,99076,15,41,14,33,38,6,15,14,1,36,M,H,"40,200",27,2.407845604,2.374905755,2.302585093,2.302585093,2.564949358,1.791759469,1.945910149,A,28,2.397895273,44409,0,0,0
1,99136,17,40,13,33,35,6,6,14,0,36,M,H,"32,600",44,2.590017134,2.517696473,2.397895273,1.386294361,1.791759469,0,0.693147181,A,80,2.585531718,37659,0,1,0
0,99139,23,77,12,32,59,6,16,24,0,49,M,U,"44,100",31,3.044522438,2.700689847,3.044522438,1.098612289,2.302585093,0.693147181,1.791759469,A,37,3.044522438,37659,0,0,0
1,99209,19,128,9,23,59,4,9,24,1,28,F,H,"51,700",43,1.609437912,1.2753628,1.386294361,1.098612289,2.995732274,0.693147181,2.564949358,A,27,1.791759469,41530,0,0,0
0,99219,16,130,10,29,71,4,13,28,1,43,U,U,"41,800",31,2.917770732,2.302585093,2.772588722,1.098612289,3.135494216,0.693147181,2.48490665,A,59.26291209,3.044522438,41289,1,0,0
0,99255,18,74,13,32,58,6,16,22,1,53,M,H,"27,800",33,2.397895273,2.197224577,1.609437912,1.386294361,2.564949358,1.386294361,2.302585093,A,40,2.397895273,32647,0,0,0
1,99268,16,113,15,34,68,6,15,27,1,53,M,H,"37,700",33,2.772588722,2.379546134,2.772588722,0.693147181,2.397895273,0.693147181,1.945910149,A,58,2.772588722,39750,0,0,0
1,99276,19,64,13,34,56,6,17,22,1,11,F,H,"294,100",27,3.020424886,2.678278043,3.091042453,1.098612289,2.302585093,1.098612289,1.791759469,A,39,3.020424886,140286,0,0,0
1,99298,24,53,12,32,44,6,17,19,1,16,M,H,"70,300",34,3.191710157,2.862200881,3.258096538,1.386294361,2.197224577,1.098612289,1.791759469,A,57,3.258096538,55923,0,0,0
1,99325,18,26,12,25,22,6,12,10,0,24,M,H,"119,100",31,2.397895273,2.397895273,2.63905733,1.386294361,1.386294361,0.693147181,0.693147181,N,80,1.791759469,82506,0,0,0
0,99322,18,24,14,25,24,6,11,9,0,35,F,H,"184,400",28,3.191710157,3.191710157,3.044522438,1.386294361,1.386294361,0.693147181,0.693147181,N,17,3.044522438,82506,0,0,0
1,99338,16,56,14,34,51,6,15,20,1,35,F,H,"184,400",28,2.397895273,2.1690537,2.397895273,1.386294361,2.564949358,0.693147181,1.945910149,A,50,2.397895273,82506,0,0,0
0,99382,18,112,13,34,66,6,16,28,1,0,F,H,"70,900",0,3.091042453,2.557227311,3.258096538,1.098612289,2.397895273,0.693147181,1.945910149,A,59.26291209,2.890371758,51925,1,0,0
1,100430,16,57,15,37,52,6,17,21,0,13,F,U,"208,300",28,3.536019608,3.713572067,3.258096538,1.386294361,1.791759469,1.386294361,1.386294361,A,57,3.536019608,53570.85049,0,0,1
1,14386,18,143,27,44,104,6,15,26,1,15,F,U,"252,800",25,3.258096538,3.249598998,3.258096538,1.098612289,2.944438979,0.693147181,1.609437912,A,86,3.258096538,101095,0,0,0
0,101302,24,87,10,30,60,5,14,23,1,51,M,U,"60,200",38,2.772588722,2.48490665,2.772588722,1.098612289,2.48490665,1.098612289,1.945910149,A,79,2.772588722,42249,0,0,0
1,1442,6,53,32,51,78,11,21,26,1,24,F,H,"160,200",25,3.050693832,2.966303463,3.258096538,2.197224577,2.995732274,1.945910149,2.397895273,A,38,3.052585085,75543,0,0,0
1,99497,15,105,10,27,64,4,4,23,1,40,M,H,"83,400",26,2.140066164,2.22028985,1.791759469,1.098612289,2.708050201,0,2.302585093,A,35,2.585531718,80831,0,1,0
0,99544,15,100,13,32,65,5,13,24,1,36,F,H,"52,800",34,2.539236994,2.070653036,2.48490665,1.386294361,2.708050201,0.693147181,2.397895273,A,87,2.48490665,49642,0,0,0
0,99549,22,124,12,30,47,6,15,19,0,49,F,H,"67,500",31,2.944438979,2.457021446,3.091042453,1.098612289,1.945910149,1.098612289,1.386294361,A,37,2.944438979,49642,0,0,0
1,6050,4,125,47,67,157,11,22,43,1,0,F,U,"69,100",0,2.665838352,2.453587967,2.995732274,2.63905733,4.49980967,2.302585093,3.737669618,A,59.26291209,2.654649424,53570.85049,1,0,1
0,4644,15,63,35,54,87,5,15,21,0,11,M,H,"107,200",28,2.564949358,2.405141681,1.945910149,1.609437912,2.63905733,1.386294361,1.791759469,A,74,2.539236994,56843,0,0,0
1,99567,15,29,14,28,25,6,13,11,0,18,F,H,"73,400",38,2.505525937,2.505525937,2.397895273,1.609437912,1.609437912,1.098612289,1.098612289,A,66,2.397895273,56843,0,0,0
0,99647,18,35,13,28,25,6,6,11,0,12,F,H,"114,600",35,3.258096538,2.917770732,3.258096538,0.693147181,1.098612289,0,0,A,51,2.585531718,77675,0,1,0
1,99736,26,94,9,26,59,4,11,23,1,36,F,U,"49,600",38,2.890371758,1.882513833,2.890371758,0.693147181,3.091042453,0.693147181,2.48490665,A,46,2.890371758,45583,0,0,0
